repo,file,issue_number,developers,topic_id,topic_name,topic_prob,topic_label,topic_category,topic_reason
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1675,"TopCoder2K, erikwijmans, ZJULiHongxin, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1674,"aclegg3, yyf17",19,19_sensor_sim_habitat_spec,1.0,Habitat sensor simulation specifications,AI,"The raw label includes ""sensor_sim"" and ""habitat"", pointing to sensor simulation in the Habitat embodied-AI/robotics simulator, and ""spec"" implies sensor/specification details; this is core to embodied AI and simulation research."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1673,"Zehao404, aclegg3",28,28_urdf_collision_the_robot,0.8632496441267106,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1672,"arjung128, Eku127",8,8_semantic_scene_id_sim,0.5827613788907546,Semantic Scene Identification and Similarity,AI,"I labeled it AI because the tokens ""semantic"" and ""scene"" point to scene understanding (a computer vision/ML task), while ""id"" (identification) and ""sim"" (similarity) indicate recognition and similarity measures common in AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1671,"HanqingWangAI, erikwijmans, francescotaioli",5,5_egl_habitat_nvidia_cuda,0.8516402878396864,Habitat GPU/EGL and NVIDIA CUDA setup,SE4AI,"The label contains ""habitat"" (an AI simulation/robotics platform) together with ""nvidia_cuda"" and ""egl"" (GPU/graphics driver and context setup), indicating software engineering work to enable AI systems—so it's software engineering for AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1667,"Skylion007, bergercookie, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1666,"arjung128, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1659,"troiwill, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1642,"derrick-xwp, mhfy6868, oskar0812, erikwijmans",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1641,"lucasosouza, erikwijmans",3,3_camera_agent_sensor_rotation,1.0,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1634,"sagadre, erikwijmans",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1627,"jturner65, shaantanu314",22,22_habitat_import_sim_module,0.2600166956437708,Importing the Habitat-sim simulation module,SE4AI,"The label contains ""habitat"" and ""sim"", indicating the Habitat simulation platform used in embodied AI, while ""import"" and ""module"" point to code-level usage; this is a software engineering task specifically supporting AI development."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1622,"superMDguy, erikwijmans",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1620,"leobxpan, erikwijmans",3,3_camera_agent_sensor_rotation,1.0,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1615,"nikwalia, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1613,"erikwijmans, mmahdavian",11,11_command_deps_habitat_assimp,0.6789043973682795,Habitat and Assimp dependency/install commands,SE,"The tokens ""command"" and ""deps"" signal installation/build commands and dependencies, while ""habitat"" and ""assimp"" are specific software packages, indicating a software setup/configuration topic (software engineering)."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1608,"leobxpan, aclegg3",3,3_camera_agent_sensor_rotation,0.6426516021879943,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1607,"shaantanu314, aclegg3",23,23_navmesh_the_pathfinder_point,0.9645479713652532,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1606,"aclegg3, yyf17",3,3_camera_agent_sensor_rotation,1.0,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1605,"erikwijmans, mmahdavian",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1604,"tangyuq, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1603,"Goooyi, aclegg3",23,23_navmesh_the_pathfinder_point,0.9574367134213203,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1602,"sky-story, erikwijmans, kamalesh0406",8,8_semantic_scene_id_sim,0.6409237425611988,Semantic Scene Identification and Similarity,AI,"I labeled it AI because the tokens ""semantic"" and ""scene"" point to scene understanding (a computer vision/ML task), while ""id"" (identification) and ""sim"" (similarity) indicate recognition and similarity measures common in AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1601,"hpf9017, aclegg3",23,23_navmesh_the_pathfinder_point,0.9645479713652532,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1600,"AutoSenseTech, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1598,"erikwijmans, JiayunjieJYJ",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1589,"hpf9017, aclegg3",28,28_urdf_collision_the_robot,0.8064329284144435,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1587,"posshe, aclegg3",28,28_urdf_collision_the_robot,0.9216596158343415,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1583,"ruddradev, aclegg3",28,28_urdf_collision_the_robot,0.9514734992931663,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1582,"posshe, aclegg3",19,19_sensor_sim_habitat_spec,0.5205038037367895,Habitat sensor simulation specifications,AI,"The raw label includes ""sensor_sim"" and ""habitat"", pointing to sensor simulation in the Habitat embodied-AI/robotics simulator, and ""spec"" implies sensor/specification details; this is core to embodied AI and simulation research."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1580,"hpf9017, aseembits93, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1579,"erikwijmans, jmeola42",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1577,"sparsh-umd, dhruvbatra",28,28_urdf_collision_the_robot,0.8652787476994377,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1576,"sparsh-umd, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1575,"sparsh-umd, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1572,"sparsh-umd, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1570,"Skylion007, anas-zafar, yaoling1997, jmeola42",21,21_conda_habitat_anaconda_sim,0.9389654628488077,Conda/Anaconda environments for Habitat simulator,SE4AI,"The raw label contains ""conda"" and ""anaconda"" (package/environment management) together with ""habitat"" and ""sim"" (a simulator), indicating work on software/environment setup for AI simulation — i.e., software engineering for AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1567,"sparsh-umd, Skylion007",18,18_replica_ptexmeshdata_apartment_mesh,0.8105018118981758,Replica apartment PTex mesh data,AI,"The label references ""Replica"" (a known photorealistic indoor dataset), ""ptexmeshdata"" (PTex per-face textured mesh) and ""apartment"" and ""mesh"", indicating 3D scene/mesh data used in computer vision/graphics tasks, which places it in the AI domain."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1566,"sparsh-umd, erikwijmans, aclegg3",5,5_egl_habitat_nvidia_cuda,0.2806897638591718,Habitat GPU/EGL and NVIDIA CUDA setup,SE4AI,"The label contains ""habitat"" (an AI simulation/robotics platform) together with ""nvidia_cuda"" and ""egl"" (GPU/graphics driver and context setup), indicating software engineering work to enable AI systems—so it's software engineering for AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1562,"arjung128, yhymason, erikwijmans, aclegg3",3,3_camera_agent_sensor_rotation,1.0,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1554,"wz0919, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1548,"aclegg3, maominzhe",19,19_sensor_sim_habitat_spec,0.7591700911299388,Habitat sensor simulation specifications,AI,"The raw label includes ""sensor_sim"" and ""habitat"", pointing to sensor simulation in the Habitat embodied-AI/robotics simulator, and ""spec"" implies sensor/specification details; this is core to embodied AI and simulation research."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1544,"zerowfz, HomeworldL, Yingxiu-Chang, aclegg3, erikwijmans, at82",18,18_replica_ptexmeshdata_apartment_mesh,0.7879048378609181,Replica apartment PTex mesh data,AI,"The label references ""Replica"" (a known photorealistic indoor dataset), ""ptexmeshdata"" (PTex per-face textured mesh) and ""apartment"" and ""mesh"", indicating 3D scene/mesh data used in computer vision/graphics tasks, which places it in the AI domain."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1539,"soumith, erikwijmans",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1535,"y-zheng18, aclegg3",28,28_urdf_collision_the_robot,0.802485273824214,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1533,"Skylion007, erikwijmans, maominzhe",22,22_habitat_import_sim_module,0.791613435004224,Importing the Habitat-sim simulation module,SE4AI,"The label contains ""habitat"" and ""sim"", indicating the Habitat simulation platform used in embodied AI, while ""import"" and ""module"" point to code-level usage; this is a software engineering task specifically supporting AI development."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1532,"yhymason, erikwijmans",3,3_camera_agent_sensor_rotation,0.8520602955327798,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1530,"erikwijmans, 201814476",11,11_command_deps_habitat_assimp,0.6072018031305759,Habitat and Assimp dependency/install commands,SE,"The tokens ""command"" and ""deps"" signal installation/build commands and dependencies, while ""habitat"" and ""assimp"" are specific software packages, indicating a software setup/configuration topic (software engineering)."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1513,"tangyuq, dhruvbatra, dipanjan06",28,28_urdf_collision_the_robot,1.0,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1512,"zsh2000, oskar0812, erikwijmans, cbyan1003",3,3_camera_agent_sensor_rotation,1.0,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1511,"goodstudent9, dhruvbatra, jeasinema, fubai-666, PAIGUI, robo-alex, gdg94, wlll123456, aclegg3, yhshi9898, erikwijmans, shuowang178",5,5_egl_habitat_nvidia_cuda,0.7428885348415283,Habitat GPU/EGL and NVIDIA CUDA setup,SE4AI,"The label contains ""habitat"" (an AI simulation/robotics platform) together with ""nvidia_cuda"" and ""egl"" (GPU/graphics driver and context setup), indicating software engineering work to enable AI systems—so it's software engineering for AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1510,zhangfuyang,3,3_camera_agent_sensor_rotation,0.8780392184909354,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1502,"naokiyokoyama, erikwijmans",23,23_navmesh_the_pathfinder_point,0.8430753199334877,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1500,"vincent341, dhruvbatra, vincentcartillier, zenght",8,8_semantic_scene_id_sim,0.8014472145506127,Semantic Scene Identification and Similarity,AI,"I labeled it AI because the tokens ""semantic"" and ""scene"" point to scene understanding (a computer vision/ML task), while ""id"" (identification) and ""sim"" (similarity) indicate recognition and similarity measures common in AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1497,"weders, erikwijmans",23,23_navmesh_the_pathfinder_point,0.9036658957343987,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1491,"ugurbolat, aclegg3",28,28_urdf_collision_the_robot,0.8287267270373297,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1485,"erikwijmans, zhangfuyang",8,8_semantic_scene_id_sim,0.5617307020718646,Semantic Scene Identification and Similarity,AI,"I labeled it AI because the tokens ""semantic"" and ""scene"" point to scene understanding (a computer vision/ML task), while ""id"" (identification) and ""sim"" (similarity) indicate recognition and similarity measures common in AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1475,JiayunjieJYJ,28,28_urdf_collision_the_robot,0.8347162221732312,URDF robot collision settings,SE,"The raw label contains ""urdf"", ""collision"", and ""robot"", signaling robot description/configuration issues in URDF (a software/modeling format), which is a software engineering topic rather than an AI method."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1472,visatish,3,3_camera_agent_sensor_rotation,1.0,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1468,"ReNginx, aclegg3",18,18_replica_ptexmeshdata_apartment_mesh,1.0,Replica apartment PTex mesh data,AI,"The label references ""Replica"" (a known photorealistic indoor dataset), ""ptexmeshdata"" (PTex per-face textured mesh) and ""apartment"" and ""mesh"", indicating 3D scene/mesh data used in computer vision/graphics tasks, which places it in the AI domain."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1467,"Skylion007, Gricha1",19,19_sensor_sim_habitat_spec,0.5205038037367895,Habitat sensor simulation specifications,AI,"The raw label includes ""sensor_sim"" and ""habitat"", pointing to sensor simulation in the Habitat embodied-AI/robotics simulator, and ""spec"" implies sensor/specification details; this is core to embodied AI and simulation research."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1464,"erikwijmans, gianscarpe",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1463,"quintus0505, aclegg3",23,23_navmesh_the_pathfinder_point,0.8683289246135266,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1455,"Xiaoming-Zhao, Skylion007, dhruvbatra, erikwijmans",18,18_replica_ptexmeshdata_apartment_mesh,0.9519770847483741,Replica apartment PTex mesh data,AI,"The label references ""Replica"" (a known photorealistic indoor dataset), ""ptexmeshdata"" (PTex per-face textured mesh) and ""apartment"" and ""mesh"", indicating 3D scene/mesh data used in computer vision/graphics tasks, which places it in the AI domain."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1450,"ybbbbt, chengine, xinranliang, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1446,"wz0919, erikwijmans",23,23_navmesh_the_pathfinder_point,1.0,NavMesh pathfinding (point navigation),AI,"The tokens ""navmesh"" and ""pathfinder"" indicate navigation mesh-based pathfinding and point navigation algorithms used in game/robotics agent movement, which are core AI/navigation topics."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1445,"AditMeh, erikwijmans, aclegg3",21,21_conda_habitat_anaconda_sim,1.0,Conda/Anaconda environments for Habitat simulator,SE4AI,"The raw label contains ""conda"" and ""anaconda"" (package/environment management) together with ""habitat"" and ""sim"" (a simulator), indicating work on software/environment setup for AI simulation — i.e., software engineering for AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1441,"HomeworldL, swami23, Yingxiu-Chang, vcozzolino, jsdd25, erikwijmans",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1424,"AgentEXPL, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1421,"AgentEXPL, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1418,"dhruvbatra, qwedaq, aclegg3",3,3_camera_agent_sensor_rotation,0.6367113118467229,Camera & Agent Sensor Rotation,AI,"The raw label contains ""camera"", ""agent"", ""sensor"", and ""rotation"", which point to embodied perception and control (robotics/agent sensing) — topics in AI/robotics rather than software engineering. The lack of SE-specific terms (e.g., architecture, testing) supports classifying it as AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1405,Jiayuan-Gu,-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1401,"Skylion007, ericchen321",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1399,"phj128, aclegg3",19,19_sensor_sim_habitat_spec,0.5205038037367895,Habitat sensor simulation specifications,AI,"The raw label includes ""sensor_sim"" and ""habitat"", pointing to sensor simulation in the Habitat embodied-AI/robotics simulator, and ""spec"" implies sensor/specification details; this is core to embodied AI and simulation research."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1396,"Jiayuan-Gu, dhruvbatra, aclegg3",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1393,"jturner65, dhruvbatra, aclegg3",5,5_egl_habitat_nvidia_cuda,0.2564672958435186,Habitat GPU/EGL and NVIDIA CUDA setup,SE4AI,"The label contains ""habitat"" (an AI simulation/robotics platform) together with ""nvidia_cuda"" and ""egl"" (GPU/graphics driver and context setup), indicating software engineering work to enable AI systems—so it's software engineering for AI."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1385,"emontero1991, erikwijmans",-1,-1_habitat_the_src_to,0.0,Habitat source code,SE,"I labeled it SE because the raw token ""src"" strongly signals source code/repository content and ""habitat"" likely names a software project or environment; together they indicate a software-engineering topic rather than a pure AI research topic."
facebookresearch_habitat-sim_issues,facebookresearch_habitat-sim_issues.json,1383,"ericchen321, erikwijmans",18,18_replica_ptexmeshdata_apartment_mesh,0.8430719190290279,Replica apartment PTex mesh data,AI,"The label references ""Replica"" (a known photorealistic indoor dataset), ""ptexmeshdata"" (PTex per-face textured mesh) and ""apartment"" and ""mesh"", indicating 3D scene/mesh data used in computer vision/graphics tasks, which places it in the AI domain."
